web-scraper-order,web-scraper-start-url,house,house-href,price,location,luas_bangunan,luas_tanah,sertifikasi,n_bedroom,n_bathroom,n_lantai
"1669846261-779","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 10.500.000.0005 KT - 5 KM - 280 m2Akses Mudah Permata HijauKebayoran Lama, Jakarta Selatan09 Nov","https://www.olx.co.id/item/akses-mudah-permata-hijau-iid-858497527","Rp 10.500.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","280","428","null","5","5","2"
"1669846265-780","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.150.000.0003 KT - 2 KM - 160 m2Rumah Nyaman Cirendeu Selangkah Ke Lebak BulusKebayoran Lama, Jakarta Selatan30 Sep","https://www.olx.co.id/item/rumah-nyaman-cirendeu-selangkah-ke-lebak-bulus-iid-874856285","Rp 1.150.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","160","100","SHM - Sertifikat Hak Milik","3","2","2"
"1669846268-781","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 12.900.000.000>10 KT - >10 KM - 430 m2DIJUAL CEPAT 2 RUMAH CIOMAS SENOPATI KEBAYORAN BARUKebayoran Baru, Jakarta Selatan12 Okt","https://www.olx.co.id/item/dijual-cepat-2-rumah-ciomas-senopati-kebayoran-baru-iid-842048921","Rp 12.900.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","430","242","SHM - Sertifikat Hak Milik",">10",">10","2"
"1669846272-782","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Paling murah 400 jutaan tanpa DP dekat mall the park sawanganKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/paling-murah-400-jutaan-tanpa-dp-dekat-mall-the-park-sawangan-iid-880308049","Rp 492.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669846275-783","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.250.000.0004 KT - 4 KM - 270 m2For Sale Rumah CILANDAK - The Executive Paradise AntasariCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-cilandak-the-executive-paradise-antasari-iid-871988594","Rp 7.250.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","270","267","SHM - Sertifikat Hak Milik","4","4","2"
"1669846278-784","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Hot Sale cluster baru Tanpa Dp mulai 400 jutaan saja READY STOCKPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hot-sale-cluster-baru-tanpa-dp-mulai-400-jutaan-saja-ready-stock-iid-880308397","Rp 492.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669846282-785","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.780.000.0783 KT - 2 KM - 80 m2Rmh Primary 2lt rumah bagusMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rmh-primary-2lt-rumah-bagus-iid-880308539","Rp 1.780.000.078","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","80","204","SHM - Sertifikat Hak Milik","3","2","2"
"1669846285-786","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR berkualitas di sawangan Depok bayar 7jt all inCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-berkualitas-di-sawangan-depok-bayar-7jt-all-in-iid-880308687","Rp 445.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846288-787","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR bermutu di sawangan Depok bayar 7jt all inKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-bermutu-di-sawangan-depok-bayar-7jt-all-in-iid-880308777","Rp 445.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846292-788","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.300.000.0004 KT - 4 KM - 160 m2RUMAH SIAP HUNI DALAM CLUSTERPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-siap-huni-dalam-cluster-iid-876733429","Rp 2.300.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","160","120","SHM - Sertifikat Hak Milik","4","4","2"
"1669846295-789","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.200.000.0004 KT - 4 KM - 200 m2Rumah Cakep Murah siap huniCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cakep-murah-siap-huni-iid-875974942","Rp 2.200.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","200","139","SHM - Sertifikat Hak Milik","4","4","2"
"1669846298-790","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR desain modern di sawangan Depok bayar 7jt all inMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-desain-modern-di-sawangan-depok-bayar-7jt-all-in-iid-880308863","Rp 445.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846302-791","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.150.000.0004 KT - 4 KM - 185 m2Rumah Baru pasar mingguPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-baru-pasar-minggu-iid-875727226","Rp 2.150.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","185","85","SHM - Sertifikat Hak Milik","4","4","3"
"1669846306-792","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.500.000.0004 KT - 3 KM - 150 m2Rumah ready Dekat AEON Tanjung BaratPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-ready-dekat-aeon-tanjung-barat-iid-873303756","Rp 1.500.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","150","70","SHM - Sertifikat Hak Milik","4","3","2"
"1669846308-793","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR bangunan kokoh di sawangan Depok bayar 7jt all inPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-bangunan-kokoh-di-sawangan-depok-bayar-7jt-all-in-iid-880308954","Rp 445.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846311-794","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.500.000.0006 KT - 5 KM - 240 m2Rumah mewah cluster  langsung jalan rayaPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-cluster-langsung-jalan-raya-iid-875210988","Rp 3.500.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","240","124","SHM - Sertifikat Hak Milik","6","5","3"
"1669846314-795","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.780.000.0793 KT - 2 KM - 80 m2Rmh Primary 2lt rumah minimalisPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rmh-primary-2lt-rumah-minimalis-iid-880309137","Rp 1.780.000.079","Pancoran, Jakarta Selatan, Jakarta D.K.I.","80","204","SHM - Sertifikat Hak Milik","3","2","2"
"1669846319-796","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE MODERN DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-modern-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880309238","Rp 1.600.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846322-797","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE 3LANTAI DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-3lantai-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880309387","Rp 1.600.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846325-798","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.990.000.0004 KT - 5 KM - 120 m2RUMAH BARU MODERN DALAM CLUSTER PLUS SWIMMING POOL DI KEBAGUSAN JAKSELKebayoran Baru, Jakarta Selatan02 Nov","https://www.olx.co.id/item/rumah-baru-modern-dalam-cluster-plus-swimming-pool-di-kebagusan-jaksel-iid-877846503","Rp 1.990.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","120","75","null","4","5","0"
"1669846329-799","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.500.000.0002 KT - 2 KM - 90 m2Dijual brand new villa dekat cangguKebayoran Baru, Jakarta Selatan4 hari yang lalu","https://www.olx.co.id/item/dijual-brand-new-villa-dekat-canggu-iid-879988958","Rp 1.500.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","90","150","SHM - Sertifikat Hak Milik","2","2","1"
"1669846332-800","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 500.000.0002 KT - 2 KM - 80 m2Jual Cepat Rumah Siap Huni Dekat Stasiun Kalibata dan Kalibata CityPancoran, Jakarta Selatan11 Nov","https://www.olx.co.id/item/jual-cepat-rumah-siap-huni-dekat-stasiun-kalibata-dan-kalibata-city-iid-869847272","Rp 500.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","80","40","SHM - Sertifikat Hak Milik","2","2","0"
"1669846335-801","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 4.320.000.0004 KT - 3 KM - 183 m2Jual Rumah Idaman Luas 2 Lantai Dekat Lebak Bulus Siap Huni Bisa KPRCilandak, Jakarta Selatan27 Jul","https://www.olx.co.id/item/jual-rumah-idaman-luas-2-lantai-dekat-lebak-bulus-siap-huni-bisa-kpr-iid-868868663","Rp 4.320.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","183","136","SHM - Sertifikat Hak Milik","4","3","2"
"1669846338-802","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.000.000.0013 KT - 2 KM - 73 m2Premium Living at Synthesis Homes 15 Mnt to Tb SimatupangMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/premium-living-at-synthesis-homes-15-mnt-to-tb-simatupang-iid-880309485","Rp 2.000.000.001","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","73","103","SHM - Sertifikat Hak Milik","3","2","2"
"1669846343-803","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2HUNIAN MEWAH 3 LANTAI DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-mewah-3-lantai-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880309531","Rp 1.600.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669846346-804","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.780.000.0813 KT - 2 KM - 80 m2Rmh Primary 2lt rumah siap huniPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rmh-primary-2lt-rumah-siap-huni-iid-880310220","Rp 1.780.000.081","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","80","204","SHM - Sertifikat Hak Milik","3","2","2"
"1669846349-805","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 595.000.0773 KT - 2 KM - 52 m2RUmah 2 Lantai di timur CibuburPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-2-lantai-di-timur-cibubur-iid-880310635","Rp 595.000.077","Pancoran, Jakarta Selatan, Jakarta D.K.I.","52","54","SHM - Sertifikat Hak Milik","3","2","1"
"1669846353-806","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 200.000.0002 KT - 1 KM - 30 m2Rumah cluster modern strategis bebas banjirCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cluster-modern-strategis-bebas-banjir-iid-880310658","Rp 200.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","30","40","SHM - Sertifikat Hak Milik","2","1","1"
"1669846357-807","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 715.000.0002 KT - 1 KM - 46 m2KPR DP 5% rumah ready || Buaran Serpong dekat UNPAMKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/kpr-dp-5-rumah-ready-buaran-serpong-dekat-unpam-iid-880310719","Rp 715.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","46","72","SHM - Sertifikat Hak Milik","2","1","1"
"1669846361-808","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 715.000.0002 KT - 1 KM - 46 m2Rumah cluster row jalan 2mobil || di Buaran Serpong dekat UNPAMPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cluster-row-jalan-2mobil-di-buaran-serpong-dekat-unpam-iid-880310843","Rp 715.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","46","72","SHM - Sertifikat Hak Milik","2","1","1"
"1669846377-809","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.795.000.0003 KT - 3 KM - 145 m2Rumah mewah siap huni di cirendeu dtk mrt lebak bulus bs kpr Dp5%Kebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-siap-huni-di-cirendeu-dtk-mrt-lebak-bulus-bs-kpr-dp5-iid-880310920","Rp 1.795.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","145","84","SHM - Sertifikat Hak Milik","3","3","3"
"1669846382-810","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 200.000.0002 KT - 1 KM - 30 m2Hunian baru kualitas indah harga 200 jt-anPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-baru-kualitas-indah-harga-200-jt-an-iid-880311165","Rp 200.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","30","40","SHM - Sertifikat Hak Milik","2","1","1"
"1669846389-811","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 200.000.0002 KT - 1 KM - 30 m2Rumah cluster modern akses masuk mobilPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cluster-modern-akses-masuk-mobil-iid-880311422","Rp 200.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","30","40","SHM - Sertifikat Hak Milik","2","1","1"
"1669846392-812","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 6.500.000.0004 KT - 4 KM - 195 m2Rumah/perkantoran di tegal parang mampang,jakselMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumahperkantoran-di-tegal-parang-mampangjaksel-iid-880311474","Rp 6.500.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","195","338","SHM - Sertifikat Hak Milik","4","4","1"
"1669846397-813","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 989.000.0003 KT - 2 KM - 74 m2Rumah cluster full bata merah | di Ciledug dekat Transjakarta puribetaKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cluster-full-bata-merah-di-ciledug-dekat-transjakarta-puribeta-iid-880312024","Rp 989.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","74","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846402-814","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 989.000.0003 KT - 2 KM - 74 m2Rumah baru cluster di Ciledug dekat TransjakartaPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-baru-cluster-di-ciledug-dekat-transjakarta-iid-880312180","Rp 989.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","74","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846406-815","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR bermutu di sawangan Depok bayar 7jt all inKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-bermutu-di-sawangan-depok-bayar-7jt-all-in-iid-880312230","Rp 445.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846410-816","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR desain modern di sawangan Depok bayar 7jt all inPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-desain-modern-di-sawangan-depok-bayar-7jt-all-in-iid-880312295","Rp 445.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846415-817","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 445.000.0002 KT - 1 KM - 45 m2Rumah KPR lokasi bebas banjir di sawangan Depok bayar 7jt all inPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-kpr-lokasi-bebas-banjir-di-sawangan-depok-bayar-7jt-all-in-iid-880312351","Rp 445.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","45","62","SHM - Sertifikat Hak Milik","2","1","1"
"1669846420-818","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 2.640.000.0004 KT - 4 KM - 140 m2Rumah Strategis Bebas Banjir Dekat Tol Cilandak Harga Nego Siap KPRCilandak, Jakarta Selatan17 Nov","https://www.olx.co.id/item/rumah-strategis-bebas-banjir-dekat-tol-cilandak-harga-nego-siap-kpr-iid-868540362","Rp 2.640.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","140","110","SHM - Sertifikat Hak Milik","4","4","2"
"1669846423-819","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.285.000.0003 KT - 3 KM - 104 m2Dijual Rumah Minimalis Full Furnish Baru 1 1/2 Lantai BintaroPesanggrahan, Jakarta Selatan14 Sep","https://www.olx.co.id/item/dijual-rumah-minimalis-full-furnish-baru-1-12-lantai-bintaro-iid-787572776","Rp 1.285.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","104","96","SHM - Sertifikat Hak Milik","3","3","2"
"1669846428-820","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 2.800.000.0003 KT - 2 KM - 150 m2KOMISI 5%! RUMAH DIJUAL BISA CASH (+) MOBIL/APARTMENTCilandak, Jakarta Selatan23 Okt","https://www.olx.co.id/item/komisi-5-rumah-dijual-bisa-cash-mobilapartment-iid-876948916","Rp 2.800.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","150","84","SHM - Sertifikat Hak Milik","3","2","2"
"1669846432-821","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 7.200.000.000>10 KT - 6 KM - 410 m2Dijual rumah kos2an di lokasi strategis JakSelMampang Prapatan, Jakarta Selatan19 Sep","https://www.olx.co.id/item/dijual-rumah-kos2an-di-lokasi-strategis-jaksel-iid-817280564","Rp 7.200.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","410","600","HGB - Hak Guna Bangun",">10","6","2"
"1669846436-822","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.599.999.9905 KT - 5 KM - 177 m2Exclusive rumah mewah di puri mutiara dekat ke kemang cipete rayaPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/exclusive-rumah-mewah-di-puri-mutiara-dekat-ke-kemang-cipete-raya-iid-879604105","Rp 3.599.999.990","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","177","76","SHM - Sertifikat Hak Milik","5","5","3"
"1669846441-823","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.600.000.0005 KT - 5 KM - 178 m2Brand New Townhouse Mewah Di Kemang Cipete Jakarta SelatanCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/brand-new-townhouse-mewah-di-kemang-cipete-jakarta-selatan-iid-879525552","Rp 3.600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","178","75","SHM - Sertifikat Hak Milik","5","5","3"
